"Dayun"
"1/11/19 12:00 AM : 1 Year"
"","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway"
"","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled"
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"Date & Time","Barometer - mb","Inside Temp - °C","Inside Hum - %","Inside Dew Point - °C","Inside Heat Index - °C","Inside EMC","Temp - °C","High Temp - °C","Low Temp - °C","Hum - %","Dew Point - °C","Wet Bulb - °C","Wind Speed - km/h","Wind Direction","Wind Run - km","High Wind Speed - km/h","High Wind Direction","Wind Chill - °C","Heat Index - °C","THW Index - °C","Rain - mm","Rain Rate - mm/h","ET - mm","Heating Degree Days","Cooling Degree Days"
"27/12/19 5:30 AM","1006,1","27,7","60,0","19,2","28,8","10,75","23,8","23,9","23,8","82,0","20,6","21,4","0,0","","0,00","0,0","","23,8","25,1","25,1","0,0","0,0","0,00","0,000","0,115"
"27/12/19 6:00 AM","1006,1","27,7","61,0","19,5","29,0","10,95","23,7","23,8","23,7","82,0","20,4","21,3","0,0","","0,00","0,0","","23,7","24,9","24,9","0,0","0,0","0,23","0,000","0,111"
"27/12/19 6:30 AM","1006,6","27,7","65,0","20,5","29,5","11,71","23,7","23,7","23,6","82,0","20,4","21,3","0,0","","0,00","0,0","","23,7","24,9","24,9","0,0","0,0","0,00","0,000","0,111"
"27/12/19 7:00 AM","1006,9","27,6","68,0","21,2","29,8","12,32","24,1","24,1","23,7","82,0","20,8","21,7","0,0","","0,00","0,0","","24,1","25,4","25,4","0,0","0,0","0,23","0,000","0,120"
"27/12/19 7:30 AM","1007,3","28,2","68,0","21,7","30,8","12,30","25,1","25,1","24,1","81,0","21,6","22,4","1,6","NE","0,80","6,4","ENE","25,1","26,6","26,6","0,0","0,0","0,00","0,000","0,140"
"27/12/19 8:00 AM","1007,4","28,6","67,0","21,8","31,4","12,08","25,8","25,8","25,1","79,0","21,9","22,9","1,6","ENE","0,80","9,7","E","25,8","27,8","27,8","0,0","0,0","0,23","0,000","0,156"
"27/12/19 8:30 AM","1007,7","29,1","65,0","21,8","32,1","11,66","27,1","27,1","25,8","76,0","22,5","23,6","1,6","NE","0,80","8,0","NNW","27,1","29,9","29,9","0,0","0,0","0,00","0,000","0,183"
"27/12/19 9:00 AM","1007,8","29,8","64,0","22,3","33,4","11,42","28,3","28,3","27,1","74,0","23,3","24,4","3,2","ENE","1,61","12,9","NW","28,3","32,2","32,2","0,0","0,0","0,23","0,000","0,208"
"27/12/19 9:30 AM","1007,6","30,5","62,0","22,4","34,4","11,01","28,8","28,8","28,3","71,0","23,0","24,3","4,8","NE","2,41","17,7","E","28,8","32,6","32,6","0,0","0,0","0,00","0,000","0,218"
"27/12/19 10:00 AM","1007,4","30,9","61,0","22,5","35,1","10,84","29,4","29,4","28,8","69,0","23,1","24,4","6,4","NE","3,22","16,1","ENE","29,4","33,6","33,6","0,0","0,0","0,25","0,000","0,230"
"27/12/19 10:30 AM","1007,3","31,4","60,0","22,7","35,9","10,61","29,8","30,0","29,3","66,0","22,7","24,2","6,4","ENE","3,22","16,1","E","29,8","33,8","33,8","0,0","0,0","0,00","0,000","0,238"
"27/12/19 11:00 AM","1007,0","31,8","59,0","22,8","36,5","10,46","30,2","30,2","29,8","65,0","22,9","24,4","4,8","NE","2,41","17,7","E","30,2","34,5","34,5","0,0","0,0","0,28","0,000","0,248"
"27/12/19 11:30 AM","1006,9","32,0","58,0","22,7","36,6","10,26","30,3","30,4","30,2","64,0","22,8","24,3","4,8","NNW","2,41","19,3","NNE","30,3","34,5","34,5","0,0","0,0","0,00","0,000","0,250"
"27/12/19 12:00 PM","1006,7","31,9","57,0","22,3","36,1","10,07","30,1","30,3","29,9","65,0","22,8","24,3","3,2","NW","1,61","14,5","NNW","30,1","34,1","34,1","0,0","0,0","0,25","0,000","0,244"
"27/12/19 12:30 PM","1006,3","31,6","58,0","22,3","35,7","10,27","29,2","30,1","29,1","69,0","22,9","24,2","1,6","N","0,80","9,7","NNW","29,2","33,1","33,1","0,0","0,0","0,00","0,000","0,226"
"27/12/19 1:00 PM","1005,7","31,7","58,0","22,4","36,0","10,27","30,1","30,1","29,1","67,0","23,3","24,7","3,2","ENE","1,61","16,1","NE","30,1","34,7","34,7","0,0","0,0","0,25","0,000","0,245"
"27/12/19 1:30 PM","1005,3","32,1","58,0","22,8","36,7","10,26","30,7","30,8","30,1","64,0","23,1","24,6","3,2","NNW","1,61","12,9","NW","30,7","35,2","35,2","0,0","0,0","0,00","0,000","0,257"
"27/12/19 2:00 PM","1004,6","31,7","55,0","21,5","35,1","9,77","30,3","30,7","30,3","65,0","23,0","24,5","3,2","ENE","1,61","12,9","ENE","30,3","34,6","34,6","0,0","0,0","0,28","0,000","0,249"
"27/12/19 2:30 PM","1004,2","29,9","53,0","19,3","31,4","9,53","30,8","30,8","30,2","65,0","23,4","24,9","3,2","ENE","1,61","8,0","ENE","30,8","35,7","35,7","0,0","0,0","0,00","0,000","0,259"
"27/12/19 3:00 PM","1003,8","29,7","54,0","19,4","31,3","9,74","30,4","30,8","30,4","66,0","23,4","24,8","3,2","NE","1,61","8,0","NE","30,4","35,2","35,2","0,0","0,0","0,25","0,000","0,252"
"27/12/19 3:30 PM","1003,4","29,5","55,0","19,5","31,1","9,85","30,6","30,6","30,3","65,0","23,3","24,8","3,2","ENE","1,61","14,5","E","30,6","35,3","35,3","0,0","0,0","0,00","0,000","0,256"
"27/12/19 4:00 PM","1003,3","29,2","53,0","18,7","30,4","9,56","30,7","30,8","30,6","64,0","23,1","24,6","3,2","ENE","1,61","12,9","E","30,7","35,2","35,2","0,0","0,0","0,28","0,000","0,257"
"27/12/19 4:30 PM","1003,4","29,0","52,0","18,1","30,0","9,37","30,4","30,7","30,4","65,0","23,1","24,6","3,2","NE","1,61","16,1","ENE","30,4","35,0","35,0","0,0","0,0","0,00","0,000","0,252"
"27/12/19 5:00 PM","1003,7","30,4","57,0","20,9","33,1","10,18","29,9","30,5","29,9","68,0","23,4","24,8","3,2","ENE","1,61","9,7","NE","29,9","34,6","34,6","0,0","0,0","0,28","0,000","0,242"
"27/12/19 5:30 PM","1003,9","31,0","57,0","21,5","34,2","10,14","29,3","29,9","29,3","69,0","23,0","24,3","1,6","ENE","0,80","6,4","ENE","29,3","33,3","33,3","0,0","0,0","0,00","0,000","0,228"
"27/12/19 6:04 PM","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0,0","","--","--","--","0,0","0,0","0,00","--","--"
"27/12/19 6:30 PM","1004,8","31,1","57,0","21,6","34,5","10,13","28,2","28,8","28,1","72,0","22,6","23,9","0,0","","0,00","4,8","NE","28,2","31,5","31,5","0,0","0,0","0,00","0,000","0,205"
"27/12/19 7:00 PM","1005,2","30,9","57,0","21,4","34,0","10,15","27,4","28,1","27,4","74,0","22,4","23,5","0,0","","0,00","1,6","NE","27,4","30,3","30,3","0,0","0,0","0,23","0,000","0,190"
"27/12/19 7:30 PM","1005,4","30,7","58,0","21,5","33,9","10,30","27,0","27,5","26,9","75,0","22,2","23,3","0,0","","0,00","0,0","","27,0","29,6","29,6","0,0","0,0","0,00","0,000","0,181"
"27/12/19 8:00 PM","1005,8","30,5","59,0","21,6","33,7","10,51","26,4","27,0","26,4","77,0","22,1","23,1","0,0","","0,00","0,0","","26,4","28,7","28,7","0,0","0,0","0,23","0,000","0,169"
"27/12/19 8:30 PM","1006,1","30,4","59,0","21,5","33,5","10,52","26,1","26,4","26,1","77,0","21,8","22,8","0,0","","0,00","0,0","","26,1","28,1","28,1","0,0","0,0","0,00","0,000","0,162"
"27/12/19 9:00 PM","1006,2","30,3","60,0","21,6","33,4","10,69","25,7","26,2","25,7","78,0","21,5","22,5","0,0","","0,00","1,6","NE","25,7","27,4","27,4","0,0","0,0","0,23","0,000","0,153"
"27/12/19 9:30 PM","1006,1","30,2","60,0","21,5","33,2","10,70","25,3","25,7","25,3","78,0","21,2","22,2","0,0","","0,00","1,6","NE","25,3","26,9","26,9","0,0","0,0","0,00","0,000","0,146"
"27/12/19 10:00 PM","1006,3","30,1","61,0","21,8","33,3","10,90","25,1","25,3","25,1","79,0","21,2","22,2","0,0","","0,00","1,6","NE","25,1","26,6","26,6","0,0","0,0","0,20","0,000","0,141"
"27/12/19 10:30 PM","1006,3","30,0","61,0","21,7","33,1","10,91","25,0","25,2","25,0","79,0","21,1","22,1","0,0","","0,00","0,0","","25,0","26,4","26,4","0,0","0,0","0,00","0,000","0,139"
"27/12/19 11:00 PM","1006,2","29,9","61,0","21,6","32,9","10,92","24,7","25,1","24,7","80,0","21,0","22,0","0,0","","0,00","0,0","","24,7","26,1","26,1","0,0","0,0","0,20","0,000","0,133"
"27/12/19 11:30 PM","1006,4","29,8","62,0","21,7","32,9","11,04","24,6","24,7","24,5","80,0","20,9","21,8","0,0","","0,00","0,0","","24,6","25,9","25,9","0,0","0,0","0,00","0,000","0,130"
"28/12/19 12:00 AM","1006,5","29,7","62,0","21,7","32,8","11,04","24,7","24,7","24,6","81,0","21,2","22,1","0,0","","0,00","1,6","NE","24,7","26,2","26,2","0,0","0,0","0,20","0,000","0,133"
"28/12/19 12:30 AM","1006,5","29,6","62,0","21,5","32,5","11,05","24,4","24,7","24,3","81,0","20,9","21,8","0,0","","0,00","0,0","","24,4","25,7","25,7","0,0","0,0","0,00","0,000","0,126"
"28/12/19 1:00 AM","1006,6","29,5","63,0","21,7","32,5","11,25","24,6","24,6","24,4","81,0","21,1","22,0","0,0","","0,00","0,0","","24,6","25,9","25,9","0,0","0,0","0,20","0,000","0,130"
"28/12/19 1:30 AM","1006,2","29,4","63,0","21,7","32,4","11,25","24,7","24,7","24,6","81,0","21,2","22,1","0,0","","0,00","0,0","","24,7","26,2","26,2","0,0","0,0","0,00","0,000","0,133"
"28/12/19 2:00 AM","1005,8","29,4","63,0","21,6","32,3","11,25","24,8","24,8","24,7","79,0","20,9","21,9","0,0","","0,00","3,2","NE","24,8","26,1","26,1","0,0","0,0","0,20","0,000","0,134"
"28/12/19 2:30 AM","1005,5","29,3","63,0","21,6","32,2","11,25","24,8","24,8","24,7","79,0","20,9","21,9","0,0","","0,00","3,2","NE","24,8","26,1","26,1","0,0","0,0","0,00","0,000","0,134"
"28/12/19 3:00 AM","1005,3","29,3","63,0","21,5","32,1","11,26","24,8","24,8","24,7","79,0","20,9","21,9","0,0","","0,00","0,0","","24,8","26,1","26,1","0,0","0,0","0,20","0,000","0,134"
"28/12/19 3:30 AM","1005,3","29,2","63,0","21,5","32,0","11,26","24,7","24,8","24,7","79,0","20,8","21,8","0,0","","0,00","3,2","NE","24,7","26,1","26,1","0,0","0,0","0,00","0,000","0,133"
"28/12/19 4:00 AM","1005,0","29,2","63,0","21,4","31,9","11,26","24,5","24,7","24,5","80,0","20,8","21,8","0,0","","0,00","4,8","ENE","24,5","25,8","25,8","0,0","0,0","0,20","0,000","0,128"
"28/12/19 4:30 AM","1005,2","29,1","63,0","21,3","31,7","11,26","24,3","24,6","24,3","80,0","20,7","21,6","0,0","","0,00","3,2","ENE","24,3","25,6","25,6","0,0","0,0","0,00","0,000","0,125"
"28/12/19 5:00 AM","1005,5","29,0","64,0","21,5","31,8","11,47","24,2","24,4","24,2","81,0","20,8","21,6","0,0","","0,00","3,2","ENE","24,2","25,5","25,5","0,0","0,0","0,20","0,000","0,123"
"28/12/19 5:30 AM","1005,8","28,9","64,0","21,4","31,7","11,47","24,2","24,3","24,2","81,0","20,7","21,6","0,0","","0,00","0,0","","24,2","25,4","25,4","0,0","0,0","0,00","0,000","0,122"
"28/12/19 6:00 AM","1005,9","28,9","64,0","21,4","31,5","11,47","24,2","24,2","24,1","81,0","20,7","21,6","0,0","","0,00","0,0","","24,2","25,4","25,4","0,0","0,0","0,18","0,000","0,122"
"28/12/19 6:30 AM","1006,3","28,8","64,0","21,3","31,4","11,47","24,2","24,3","24,2","81,0","20,8","21,6","0,0","","0,00","3,2","ENE","24,2","25,5","25,5","0,0","0,0","0,00","0,000","0,123"
"28/12/19 7:00 AM","1006,5","29,0","64,0","21,5","31,8","11,47","24,8","24,8","24,2","80,0","21,1","22,0","3,2","ENE","1,61","6,4","ENE","24,8","26,2","26,2","0,0","0,0","0,18","0,000","0,134"
"28/12/19 8:00 AM","1007,1","30,2","63,0","22,3","33,9","11,22","26,1","26,3","26,1","76,0","21,5","22,6","3,2","NE","1,61","11,3","E","26,1","27,9","27,9","0,0","0,0","0,20","0,000","0,161"
"28/12/19 8:30 AM","1007,3","30,4","63,0","22,6","34,5","11,21","27,3","27,3","25,9","74,0","22,2","23,4","3,2","ENE","1,61","12,9","NNE","27,3","30,0","30,0","0,0","0,0","0,00","0,000","0,186"
"28/12/19 9:00 AM","1007,5","31,3","61,0","22,9","35,8","10,82","28,6","28,6","27,3","71,0","22,8","24,1","4,8","ENE","2,41","17,7","E","28,6","32,3","32,3","0,0","0,0","0,23","0,000","0,214"
"28/12/19 9:30 AM","1007,3","31,7","60,0","22,9","36,4","10,59","28,1","28,9","28,1","72,0","22,6","23,8","6,4","ENE","3,22","20,9","ENE","28,1","31,4","31,4","0,0","0,0","0,00","0,000","0,204"
"28/12/19 10:00 AM","1007,3","31,6","60,0","22,8","36,1","10,60","28,4","28,4","28,1","72,0","22,9","24,1","3,2","NE","1,61","12,9","NW","28,4","32,0","32,0","0,0","0,0","0,23","0,000","0,209"
"28/12/19 10:30 AM","1007,1","31,8","60,0","23,1","36,8","10,58","29,3","29,4","28,3","69,0","23,1","24,4","4,8","ENE","2,41","16,1","N","29,3","33,4","33,4","0,0","0,0","0,00","0,000","0,229"
"28/12/19 11:00 AM","1006,8","32,1","59,0","23,1","37,1","10,45","29,4","29,7","29,1","68,0","22,9","24,3","4,8","ENE","2,41","14,5","ENE","29,4","33,5","33,5","0,0","0,0","0,23","0,000","0,231"
"28/12/19 11:30 AM","1006,5","32,4","59,0","23,4","37,9","10,44","30,5","30,5","29,3","65,0","23,2","24,7","4,8","ENE","2,41","17,7","ENE","30,5","35,1","35,1","0,0","0,0","0,00","0,000","0,253"
"28/12/19 12:00 PM","1006,4","32,9","58,0","23,5","38,7","10,25","30,3","30,6","30,3","65,0","23,0","24,5","6,4","ENE","3,22","17,7","ENE","30,3","34,7","34,7","0,0","0,0","0,25","0,000","0,250"
"28/12/19 12:30 PM","1006,2","32,7","58,0","23,3","38,1","10,25","29,5","30,3","29,5","68,0","23,0","24,4","3,2","NE","1,61","16,1","ENE","29,5","33,6","33,6","0,0","0,0","0,00","0,000","0,233"
"28/12/19 1:00 PM","1006,0","32,3","58,0","23,0","37,3","10,25","29,0","29,6","29,0","70,0","23,0","24,3","3,2","ENE","1,61","11,3","E","29,0","32,9","32,9","0,0","0,0","0,23","0,000","0,222"
"28/12/19 1:30 PM","1005,6","32,1","59,0","23,1","37,1","10,45","29,0","29,0","28,9","70,0","23,0","24,3","1,6","ENE","0,80","9,7","ENE","29,0","32,9","32,9","0,0","0,0","0,00","0,000","0,222"
"28/12/19 2:30 PM","1004,6","32,5","58,0","23,2","37,7","10,25","30,1","30,1","29,9","67,0","23,3","24,7","3,2","ENE","1,61","12,9","NNE","30,1","34,6","34,6","0,0","0,0","0,00","0,000","0,244"
"28/12/19 3:00 PM","1004,3","32,6","58,0","23,3","38,0","10,25","29,9","30,1","29,8","69,0","23,6","24,9","3,2","ENE","1,61","12,9","NNE","29,9","34,8","34,8","0,0","0,0","0,23","0,000","0,242"
"28/12/19 3:30 PM","1004,3","32,8","58,0","23,4","38,4","10,25","30,1","30,3","29,9","68,0","23,6","24,9","3,2","NNW","1,61","9,7","NW","30,1","35,0","35,0","0,0","0,0","0,00","0,000","0,245"
"28/12/19 4:00 PM","1004,3","32,7","58,0","23,4","38,3","10,25","29,7","30,2","29,7","69,0","23,4","24,7","1,6","NE","0,80","6,4","E","29,7","34,2","34,2","0,0","0,0","0,23","0,000","0,236"
"28/12/19 4:30 PM","1004,2","32,5","59,0","23,5","38,0","10,44","29,2","29,7","29,2","71,0","23,4","24,7","1,6","NE","0,80","6,4","NE","29,2","33,6","33,6","0,0","0,0","0,00","0,000","0,227"
"28/12/19 5:00 PM","1004,2","32,3","59,0","23,3","37,6","10,45","29,1","29,2","29,1","72,0","23,5","24,7","1,6","NE","0,80","8,0","ENE","29,1","33,6","33,6","0,0","0,0","0,20","0,000","0,225"
"28/12/19 5:30 PM","1004,2","32,2","59,0","23,1","37,3","10,45","28,6","29,1","28,6","72,0","23,0","24,2","1,6","NE","0,80","6,4","ENE","28,6","32,3","32,3","0,0","0,0","0,00","0,000","0,213"
"28/12/19 6:00 PM","1004,7","31,9","59,0","22,9","36,8","10,46","28,2","28,6","28,2","73,0","22,9","24,1","0,0","","0,00","3,2","NE","28,2","31,8","31,8","0,0","0,0","0,20","0,000","0,206"
"28/12/19 6:30 PM","1005,1","31,7","60,0","22,9","36,4","10,59","27,6","28,2","27,5","74,0","22,5","23,7","0,0","","0,00","1,6","NE","27,6","30,5","30,5","0,0","0,0","0,00","0,000","0,192"
"28/12/19 7:00 PM","1005,7","31,4","60,0","22,7","35,9","10,61","26,9","27,5","26,9","75,0","22,1","23,3","0,0","","0,00","0,0","","26,9","29,5","29,5","0,0","0,0","0,20","0,000","0,179"
"28/12/19 7:30 PM","1005,8","31,2","60,0","22,5","35,3","10,63","26,3","26,9","26,3","76,0","21,8","22,8","0,0","","0,00","0,0","","26,3","28,4","28,4","0,0","0,0","0,00","0,000","0,167"
"28/12/19 8:00 PM","1006,2","31,0","61,0","22,6","35,2","10,84","25,9","26,3","25,9","77,0","21,5","22,6","0,0","","0,00","1,6","NE","25,9","27,7","27,7","0,0","0,0","0,20","0,000","0,157"
"28/12/19 8:30 PM","1006,9","30,8","61,0","22,4","34,7","10,85","25,8","25,9","25,8","78,0","21,7","22,7","0,0","","0,00","0,0","","25,8","27,7","27,7","0,0","0,0","0,00","0,000","0,156"
"28/12/19 9:00 PM","1007,4","30,7","62,0","22,6","34,9","11,00","25,7","25,8","25,7","78,0","21,6","22,6","0,0","","0,00","0,0","","25,7","27,5","27,5","0,0","0,0","0,20","0,000","0,154"
"28/12/19 9:30 PM","1007,3","30,6","62,0","22,5","34,6","11,01","25,8","25,8","25,7","78,0","21,6","22,7","0,0","","0,00","0,0","","25,8","27,6","27,6","0,0","0,0","0,00","0,000","0,155"
"28/12/19 11:30 PM","1007,2","30,2","63,0","22,4","34,0","11,22","25,1","25,1","25,1","79,0","21,2","22,1","0,0","","0,00","0,0","","25,1","26,5","26,5","0,0","0,0","0,00","0,000","0,140"
"29/12/19 12:00 AM","1007,1","30,1","63,0","22,2","33,7","11,23","24,7","25,1","24,7","80,0","21,0","22,0","0,0","","0,00","0,0","","24,7","26,1","26,1","0,0","0,0","0,20","0,000","0,133"
"29/12/19 12:30 AM","1006,9","29,9","63,0","22,1","33,4","11,23","24,6","24,8","24,6","80,0","20,9","21,9","0,0","","0,00","0,0","","24,6","26,0","26,0","0,0","0,0","0,00","0,000","0,131"
"29/12/19 1:00 AM","1006,6","29,8","63,0","22,0","33,1","11,24","24,3","24,6","24,3","81,0","20,8","21,7","0,0","","0,00","0,0","","24,3","25,6","25,6","0,0","0,0","0,18","0,000","0,124"
"29/12/19 1:30 AM","1006,2","29,7","63,0","21,9","32,9","11,24","24,2","24,3","24,2","81,0","20,7","21,6","0,0","","0,00","0,0","","24,2","25,4","25,4","0,0","0,0","0,00","0,000","0,122"
"29/12/19 2:00 AM","1006,1","29,6","63,0","21,8","32,7","11,25","24,1","24,2","24,1","82,0","20,8","21,6","0,0","","0,00","0,0","","24,1","25,3","25,3","0,0","0,0","0,18","0,000","0,119"
"29/12/19 2:30 AM","1005,8","29,5","64,0","22,0","32,7","11,45","23,9","24,1","23,9","81,0","20,5","21,4","0,0","","0,00","0,0","","23,9","25,2","25,2","0,0","0,0","0,00","0,000","0,117"
"29/12/19 3:00 AM","1005,9","29,4","64,0","21,9","32,5","11,45","23,9","23,9","23,7","82,0","20,7","21,5","0,0","","0,00","0,0","","23,9","25,2","25,2","0,0","0,0","0,18","0,000","0,117"
"29/12/19 3:30 AM","1005,6","29,4","64,0","21,9","32,5","11,45","23,9","24,1","23,9","82,0","20,7","21,5","0,0","","0,00","0,0","","23,9","25,2","25,2","0,0","0,0","0,00","0,000","0,117"
"29/12/19 4:00 AM","1005,5","29,3","64,0","21,8","32,3","11,46","24,0","24,0","23,9","82,0","20,7","21,6","0,0","","0,00","0,0","","24,0","25,3","25,3","0,0","0,0","0,18","0,000","0,118"
"29/12/19 4:30 AM","1005,4","29,3","64,0","21,8","32,3","11,46","24,0","24,1","23,9","82,0","20,7","21,6","0,0","","0,00","0,0","","24,0","25,3","25,3","0,0","0,0","0,00","0,000","0,118"
"29/12/19 5:00 AM","1005,4","29,2","64,0","21,7","32,1","11,46","23,9","24,1","23,9","82,0","20,6","21,5","0,0","","0,00","0,0","","23,9","25,1","25,1","0,0","0,0","0,18","0,000","0,116"
"29/12/19 5:30 AM","1005,6","29,1","64,0","21,6","31,9","11,46","23,7","23,9","23,7","82,0","20,5","21,3","0,0","","0,00","0,0","","23,7","24,9","24,9","0,0","0,0","0,00","0,000","0,112"
"29/12/19 6:00 AM","1006,0","29,0","64,0","21,5","31,8","11,47","23,5","23,7","23,5","82,0","20,2","21,1","0,0","","0,00","0,0","","23,5","24,6","24,6","0,0","0,0","0,18","0,000","0,108"
"29/12/19 6:30 AM","1006,4","28,9","64,0","21,4","31,5","11,47","23,4","23,5","23,4","82,0","20,2","21,1","0,0","","0,00","0,0","","23,4","24,6","24,6","0,0","0,0","0,00","0,000","0,106"
"29/12/19 7:00 AM","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0,0","","--","--","--","0,0","0,0","0,00","--","--"
"29/12/19 7:30 AM","1007,5","29,7","64,0","22,2","33,2","11,43","24,8","24,8","23,9","81,0","21,3","22,2","0,0","","0,00","0,0","","24,8","26,2","26,2","0,0","0,0","0,00","0,000","0,134"
"29/12/19 8:00 AM","1007,6","30,6","63,0","22,7","34,7","11,21","26,5","26,5","24,8","77,0","22,1","23,2","0,0","","0,00","0,0","","26,5","28,8","28,8","0,0","0,0","0,18","0,000","0,170"
"29/12/19 8:30 AM","1007,9","31,2","63,0","23,3","36,1","11,19","28,1","28,1","26,5","74,0","23,0","24,2","1,6","ENE","0,80","6,4","E","28,1","31,7","31,7","0,0","0,0","0,00","0,000","0,204"
"29/12/19 9:00 AM","1008,1","31,8","61,0","23,3","37,0","10,78","27,8","28,2","27,8","74,0","22,7","23,9","4,8","ENE","2,41","12,9","ENE","27,8","31,0","31,0","0,0","0,0","0,20","0,000","0,197"
"29/12/19 9:30 AM","1008,4","31,9","61,0","23,5","37,3","10,77","27,9","28,0","27,6","73,0","22,7","23,8","4,8","ENE","2,41","14,5","E","27,9","31,2","31,2","0,0","0,0","0,00","0,000","0,200"
"29/12/19 10:00 AM","1008,6","32,1","60,0","23,4","37,4","10,56","28,3","28,8","27,9","72,0","22,7","24,0","4,8","ENE","2,41","16,1","ENE","28,3","31,7","31,7","0,0","0,0","0,20","0,000","0,207"
"29/12/19 10:30 AM","1008,4","31,9","61,0","23,5","37,3","10,77","28,8","28,8","28,2","71,0","23,0","24,3","3,2","NE","1,61","16,1","ENE","28,8","32,7","32,7","0,0","0,0","0,00","0,000","0,219"
"29/12/19 11:00 AM","1008,2","32,3","60,0","23,6","37,9","10,55","29,7","29,8","28,8","69,0","23,4","24,7","6,4","ENE","3,22","16,1","ENE","29,7","34,2","34,2","0,0","0,0","0,23","0,000","0,236"
"29/12/19 11:30 AM","1008,0","32,3","60,0","23,5","37,8","10,55","29,1","29,7","29,0","71,0","23,3","24,5","4,8","ENE","2,41","16,1","E","29,1","33,2","33,2","0,0","0,0","0,00","0,000","0,223"
"29/12/19 12:00 PM","1007,5","32,3","60,0","23,6","37,9","10,55","29,7","29,7","29,1","69,0","23,4","24,7","4,8","ENE","2,41","12,9","E","29,7","34,2","34,2","0,0","0,0","0,23","0,000","0,236"
"29/12/19 12:30 PM","1006,8","32,8","59,0","23,7","38,7","10,43","30,9","30,9","29,7","65,0","23,6","25,1","4,8","ENE","2,41","17,7","E","30,9","36,1","36,1","0,0","0,0","0,00","0,000","0,263"
"29/12/19 1:00 PM","1005,9","33,2","58,0","23,8","39,5","10,25","30,8","31,0","30,5","64,0","23,2","24,7","6,4","ENE","3,22","19,3","ENE","30,8","35,5","35,5","0,0","0,0","0,25","0,000","0,259"
"29/12/19 1:30 PM","1005,4","33,5","57,0","23,8","39,8","10,05","31,1","31,2","30,7","64,0","23,5","25,0","6,4","E","3,22","17,7","ENE","31,1","36,2","36,2","0,0","0,0","0,00","0,000","0,266"
"29/12/19 2:00 PM","1004,8","33,6","56,0","23,6","39,7","9,90","31,2","31,2","30,9","64,0","23,6","25,1","6,4","ENE","3,22","17,7","E","31,2","36,5","36,5","0,0","0,0","0,28","0,000","0,269"
"29/12/19 2:30 PM","1004,4","33,8","55,0","23,5","39,7","9,64","31,5","31,6","31,2","62,0","23,3","24,9","6,4","E","3,22","16,1","E","31,5","36,6","36,6","0,0","0,0","0,00","0,000","0,274"
"29/12/19 3:00 PM","1003,8","33,8","56,0","23,8","40,1","9,89","31,9","32,0","31,2","62,0","23,7","25,3","3,2","ENE","1,61","12,9","ENE","31,9","37,5","37,5","0,0","0,0","0,30","0,000","0,282"
"29/12/19 3:30 PM","1003,6","33,7","56,0","23,7","39,8","9,90","31,7","31,9","31,3","62,0","23,5","25,1","3,2","NNE","1,61","9,7","NE","31,7","37,0","37,0","0,0","0,0","0,00","0,000","0,278"
"29/12/19 4:00 PM","1003,8","33,4","56,0","23,5","39,3","9,91","30,6","31,7","30,6","65,0","23,3","24,8","4,8","ENE","2,41","14,5","ENE","30,6","35,3","35,3","0,0","0,0","0,48","0,000","0,256"
"29/12/19 4:30 PM","1003,9","33,3","56,0","23,4","39,0","9,91","31,3","31,4","30,4","64,0","23,7","25,2","3,2","NNE","1,61","12,9","ENE","31,3","36,8","36,8","0,0","0,0","0,00","0,000","0,271"
"29/12/19 5:00 PM","1004,1","33,2","57,0","23,6","39,1","10,05","31,0","31,4","30,9","64,0","23,4","24,9","3,2","NE","1,61","9,7","NW","31,0","36,0","36,0","0,0","0,0","0,38","0,000","0,264"
"29/12/19 5:30 PM","1004,5","33,0","57,0","23,3","38,6","10,05","29,9","30,9","29,9","66,0","22,9","24,4","1,6","NE","0,80","8,0","ENE","29,9","34,1","34,1","0,0","0,0","0,00","0,000","0,242"
"29/12/19 6:00 PM","1004,6","32,7","57,0","23,1","37,9","10,05","28,9","29,9","28,9","70,0","22,9","24,2","0,0","","0,00","4,8","ENE","28,9","32,7","32,7","0,0","0,0","0,71","0,000","0,220"
